ReadingID,HomeID,LocalDeviceID,ConditionType,Value,Timestamp
R00413,homeA2014,S16,Windy,24.49,2014-01-17 13:00:00
R00414,homeA2014,S77,Cloudy,28.14,2014-01-17 14:00:00
R00415,homeA2014,S14,Rain,29.6,2014-01-17 15:00:00
R00416,homeA2014,S34,Thunderstorm,32.36,2014-01-17 16:00:00
R00417,homeA2014,S77,Rain,34.31,2014-01-17 17:00:00
R00418,homeA2014,S77,Windy,36.23,2014-01-17 18:00:00
R00419,homeA2014,S12,Windy,37.91,2014-01-17 19:00:00
R00420,homeA2014,S100,Sunny,38.56,2014-01-17 20:00:00
R00421,homeA2014,S48,Thunderstorm,37.79,2014-01-17 21:00:00
R00422,homeA2014,S77,Thunderstorm,32.55,2014-01-17 22:00:00
R00423,homeA2014,S29,Cloudy,30.17,2014-01-17 23:00:00
R00424,homeA2014,S95,Rain,28.32,2014-01-18 00:00:00
R00425,homeA2014,S46,Sunny,27.7,2014-01-18 01:00:00
R00426,homeA2014,S105,Cloudy,28.77,2014-01-18 02:00:00
R00427,homeA2014,S39,Rain,26.81,2014-01-18 03:00:00
R00428,homeA2014,S23,Cloudy,26.04,2014-01-18 04:00:00
R00429,homeA2014,S19,Thunderstorm,25.39,2014-01-18 05:00:00
R00430,homeA2014,S32,Windy,24.59,2014-01-18 06:00:00
R00431,homeA2014,S78,Sunny,23.68,2014-01-18 07:00:00
R00432,homeA2014,S19,Rain,23.63,2014-01-18 08:00:00
R00433,homeA2014,S29,Sunny,23.64,2014-01-18 09:00:00
R00434,homeA2014,S28,Sunny,24.85,2014-01-18 10:00:00
R00435,homeA2014,S94,Rain,25.13,2014-01-18 11:00:00
R00436,homeA2014,S56,Sunny,25.4,2014-01-18 12:00:00
R00437,homeA2014,S91,Sunny,25.78,2014-01-18 13:00:00
R00438,homeA2014,S03,Sunny,27.7,2014-01-18 14:00:00
R00439,homeA2014,S58,Rain,32.62,2014-01-18 15:00:00
R00440,homeA2014,S54,Sunny,34.35,2014-01-18 16:00:00
R00441,homeA2014,S02,Windy,34.93,2014-01-18 17:00:00
R00442,homeA2014,S71,Rain,35.82,2014-01-18 18:00:00
R00443,homeA2014,S12,Cloudy,33.82,2014-01-18 19:00:00
R00444,homeA2014,S99,Sunny,31.19,2014-01-18 20:00:00
R00445,homeA2014,S61,Windy,30.57,2014-01-18 21:00:00
R00446,homeA2014,S91,Cloudy,30.18,2014-01-18 22:00:00
R00447,homeA2014,S39,Thunderstorm,28.66,2014-01-18 23:00:00
R00448,homeA2014,S02,Rain,28.52,2014-01-19 00:00:00
R00449,homeA2014,S06,Rain,27.51,2014-01-19 01:00:00
R00450,homeA2014,S47,Rain,27.29,2014-01-19 02:00:00
R00451,homeA2014,S60,Windy,26.56,2014-01-19 03:00:00
R00452,homeA2014,S33,Cloudy,25.65,2014-01-19 04:00:00
R00453,homeA2014,S102,Sunny,25.41,2014-01-19 05:00:00
R00454,homeA2014,S37,Thunderstorm,25.32,2014-01-19 06:00:00
R00455,homeA2014,S42,Thunderstorm,24.51,2014-01-19 07:00:00
R00456,homeA2014,S47,Rain,23.82,2014-01-19 08:00:00
R00457,homeA2014,S53,Cloudy,23.71,2014-01-19 09:00:00
R00458,homeA2014,S91,Rain,23.63,2014-01-19 10:00:00
R00459,homeA2014,S98,Cloudy,23.53,2014-01-19 11:00:00
R00460,homeA2014,S07,Windy,22.09,2014-01-19 12:00:00
R00461,homeA2014,S60,Rain,21.9,2014-01-19 13:00:00
R00462,homeA2014,S48,Thunderstorm,23.36,2014-01-19 14:00:00
R00463,homeA2014,S10,Rain,24.62,2014-01-19 15:00:00
R00464,homeA2014,S46,Cloudy,26.35,2014-01-19 16:00:00
R00465,homeA2014,S40,Sunny,26.75,2014-01-19 17:00:00
R00466,homeA2014,S40,Sunny,27.37,2014-01-19 18:00:00
R00467,homeA2014,S81,Sunny,28.76,2014-01-19 19:00:00
R00468,homeA2014,S54,Thunderstorm,29.15,2014-01-19 20:00:00
R00469,homeA2014,S17,Sunny,29.24,2014-01-19 21:00:00
R00470,homeA2014,S75,Sunny,28.46,2014-01-19 22:00:00
R00471,homeA2014,S91,Cloudy,28.5,2014-01-19 23:00:00
R00472,homeA2014,S01,Rain,29.03,2014-01-20 00:00:00
R00473,homeA2014,S99,Windy,29.02,2014-01-20 01:00:00
R00474,homeA2014,S57,Cloudy,29.28,2014-01-20 02:00:00
R00475,homeA2014,S18,Rain,29.93,2014-01-20 03:00:00
R00476,homeA2014,S51,Sunny,30.06,2014-01-20 04:00:00
R00477,homeA2014,S58,Windy,30.5,2014-01-20 05:00:00
R00478,homeA2014,S71,Windy,30.7,2014-01-20 06:00:00
R00479,homeA2014,S52,Cloudy,30.67,2014-01-20 07:00:00
R00480,homeA2014,S76,Sunny,30.72,2014-01-20 08:00:00
R00481,homeA2014,S27,Thunderstorm,31.25,2014-01-20 09:00:00
R00482,homeA2014,S86,Cloudy,30.91,2014-01-20 10:00:00
R00483,homeA2014,S01,Rain,31.35,2014-01-20 11:00:00
R00484,homeA2014,S11,Thunderstorm,31.07,2014-01-20 12:00:00
R00485,homeA2014,S100,Rain,31.19,2014-01-20 13:00:00
R00486,homeA2014,S21,Sunny,31.33,2014-01-20 14:00:00
R00487,homeA2014,S70,Thunderstorm,32.25,2014-01-20 15:00:00
R00488,homeA2014,S32,Thunderstorm,33.61,2014-01-20 16:00:00
R00489,homeA2014,S70,Windy,34.38,2014-01-20 17:00:00
R00490,homeA2014,S02,Rain,34.74,2014-01-20 18:00:00
R00491,homeA2014,S71,Sunny,34.99,2014-01-20 19:00:00
R00492,homeA2014,S07,Thunderstorm,31.49,2014-01-20 20:00:00
R00493,homeA2014,S57,Cloudy,30.73,2014-01-20 21:00:00
R00494,homeA2014,S16,Thunderstorm,29.56,2014-01-20 22:00:00
R00495,homeA2014,S103,Thunderstorm,27.29,2014-01-20 23:00:00
R00496,homeA2014,S37,Rain,24.28,2014-01-21 00:00:00
R00497,homeA2014,S28,Rain,22.06,2014-01-21 01:00:00
R00498,homeA2014,S16,Windy,18.54,2014-01-21 02:00:00
R00499,homeA2014,S11,Windy,16.56,2014-01-21 03:00:00
R00500,homeA2014,S21,Windy,15.85,2014-01-21 04:00:00
R00501,homeA2014,S40,Rain,14.83,2014-01-21 05:00:00
R00502,homeA2014,S24,Windy,13.13,2014-01-21 06:00:00
R00503,homeA2014,S91,Cloudy,12.12,2014-01-21 07:00:00
R00504,homeA2014,S34,Cloudy,10.21,2014-01-21 08:00:00
R00505,homeA2014,S13,Cloudy,9.05,2014-01-21 09:00:00
R00506,homeA2014,S89,Windy,7.99,2014-01-21 10:00:00
R00507,homeA2014,S32,Cloudy,6.56,2014-01-21 11:00:00
R00508,homeA2014,S30,Cloudy,5.85,2014-01-21 12:00:00
R00509,homeA2014,S28,Rain,5.8,2014-01-21 13:00:00
R00510,homeA2014,S28,Sunny,6.43,2014-01-21 14:00:00
R00511,homeA2014,S40,Thunderstorm,7.23,2014-01-21 15:00:00
R00512,homeA2014,S52,Windy,8.09,2014-01-21 16:00:00
R00513,homeA2014,S58,Windy,8.88,2014-01-21 17:00:00
R00514,homeA2014,S82,Rain,8.64,2014-01-21 18:00:00
R00515,homeA2014,S74,Cloudy,8.69,2014-01-21 19:00:00
R00516,homeA2014,S74,Rain,7.96,2014-01-21 20:00:00
R00517,homeA2014,S16,Thunderstorm,7.95,2014-01-21 21:00:00
R00518,homeA2014,S18,Windy,7.5,2014-01-21 22:00:00
R00519,homeA2014,S40,Thunderstorm,7.12,2014-01-21 23:00:00
R00520,homeA2014,S92,Sunny,6.3,2014-01-22 00:00:00
R00521,homeA2014,S69,Windy,5.71,2014-01-22 01:00:00
R00522,homeA2014,S22,Cloudy,4.89,2014-01-22 02:00:00
R00523,homeA2014,S12,Rain,4.4,2014-01-22 03:00:00
R00524,homeA2014,S65,Thunderstorm,3.5,2014-01-22 04:00:00
R00525,homeA2014,S54,Windy,2.49,2014-01-22 05:00:00
R00526,homeA2014,S74,Windy,0.26,2014-01-22 06:00:00
R00527,homeA2014,S75,Windy,-1.61,2014-01-22 07:00:00
R00528,homeA2014,S77,Thunderstorm,-2.58,2014-01-22 08:00:00
R00529,homeA2014,S23,Sunny,-3.68,2014-01-22 09:00:00
R00530,homeA2014,S15,Sunny,-4.19,2014-01-22 10:00:00
R00531,homeA2014,S104,Rain,-4.53,2014-01-22 11:00:00
R00532,homeA2014,S78,Thunderstorm,-5.22,2014-01-22 12:00:00
R00533,homeA2014,S82,Windy,-5.59,2014-01-22 13:00:00
R00534,homeA2014,S07,Cloudy,-4.26,2014-01-22 14:00:00
R00535,homeA2014,S63,Sunny,-2.28,2014-01-22 15:00:00
R00536,homeA2014,S71,Windy,0.66,2014-01-22 16:00:00
R00537,homeA2014,S14,Thunderstorm,2.55,2014-01-22 17:00:00
R00538,homeA2014,S65,Rain,4.04,2014-01-22 18:00:00
R00539,homeA2014,S23,Rain,5.83,2014-01-22 19:00:00
R00540,homeA2014,S14,Thunderstorm,6.78,2014-01-22 20:00:00
R00541,homeA2014,S32,Windy,6.49,2014-01-22 21:00:00
R00542,homeA2014,S77,Rain,5.26,2014-01-22 22:00:00
R00543,homeA2014,S68,Cloudy,3.83,2014-01-22 23:00:00
R00544,homeA2014,S98,Cloudy,3.35,2014-01-23 00:00:00
R00545,homeA2014,S23,Rain,2.28,2014-01-23 01:00:00
R00546,homeA2014,S09,Sunny,1.04,2014-01-23 02:00:00
R00547,homeA2014,S12,Windy,-0.24,2014-01-23 03:00:00
R00548,homeA2014,S48,Cloudy,-1.54,2014-01-23 04:00:00
R00549,homeA2014,S05,Windy,-2.0,2014-01-23 05:00:00
R00550,homeA2014,S96,Cloudy,-2.69,2014-01-23 06:00:00
R00551,homeA2014,S16,Cloudy,-2.23,2014-01-23 07:00:00
R00552,homeA2014,S64,Thunderstorm,-2.33,2014-01-23 08:00:00
R00553,homeA2014,S09,Rain,-3.09,2014-01-23 09:00:00
R00554,homeA2014,S74,Sunny,-3.11,2014-01-23 10:00:00
R00555,homeA2014,S90,Rain,-3.03,2014-01-23 11:00:00
R00556,homeA2014,S38,Thunderstorm,-3.03,2014-01-23 12:00:00
R00557,homeA2014,S101,Sunny,-1.89,2014-01-23 13:00:00
R00558,homeA2014,S02,Cloudy,0.46,2014-01-23 14:00:00
R00559,homeA2014,S87,Rain,2.99,2014-01-23 15:00:00
R00560,homeA2014,S100,Cloudy,6.03,2014-01-23 16:00:00
R00561,homeA2014,S52,Rain,9.08,2014-01-23 17:00:00
R00562,homeA2014,S92,Windy,11.59,2014-01-23 18:00:00
R00563,homeA2014,S95,Cloudy,13.74,2014-01-23 19:00:00
R00564,homeA2014,S88,Rain,13.94,2014-01-23 20:00:00
R00565,homeA2014,S24,Windy,12.56,2014-01-23 21:00:00
R00566,homeA2014,S46,Sunny,11.45,2014-01-23 22:00:00
R00567,homeA2014,S15,Cloudy,10.5,2014-01-23 23:00:00
R00568,homeA2014,S90,Cloudy,10.22,2014-01-24 00:00:00
R00569,homeA2014,S45,Rain,9.99,2014-01-24 01:00:00
R00570,homeA2014,S62,Rain,9.36,2014-01-24 02:00:00
R00571,homeA2014,S35,Thunderstorm,8.44,2014-01-24 03:00:00
R00572,homeA2014,S45,Sunny,7.2,2014-01-24 04:00:00
R00573,homeA2014,S71,Cloudy,6.12,2014-01-24 05:00:00
R00574,homeA2014,S53,Cloudy,5.28,2014-01-24 06:00:00
R00575,homeA2014,S36,Thunderstorm,3.91,2014-01-24 07:00:00
R00576,homeA2014,S104,Sunny,2.77,2014-01-24 08:00:00
R00577,homeA2014,S11,Sunny,1.69,2014-01-24 09:00:00
R00578,homeA2014,S92,Windy,0.71,2014-01-24 10:00:00
R00579,homeA2014,S61,Cloudy,0.03,2014-01-24 11:00:00
R00580,homeA2014,S34,Thunderstorm,0.17,2014-01-24 12:00:00
R00581,homeA2014,S80,Windy,0.25,2014-01-24 13:00:00
R00582,homeA2014,S89,Windy,3.04,2014-01-24 14:00:00
R00583,homeA2014,S63,Sunny,5.17,2014-01-24 15:00:00
R00584,homeA2014,S52,Cloudy,7.43,2014-01-24 16:00:00
R00585,homeA2014,S105,Thunderstorm,9.73,2014-01-24 17:00:00
R00586,homeA2014,S84,Thunderstorm,11.01,2014-01-24 18:00:00
R00587,homeA2014,S10,Thunderstorm,12.23,2014-01-24 19:00:00
R00588,homeA2014,S33,Rain,13.05,2014-01-24 20:00:00
R00589,homeA2014,S58,Sunny,13.75,2014-01-24 21:00:00
R00590,homeA2014,S61,Thunderstorm,10.87,2014-01-24 22:00:00
R00591,homeA2014,S101,Sunny,8.39,2014-01-24 23:00:00
R00592,homeA2014,S100,Thunderstorm,10.63,2014-01-25 00:00:00
R00593,homeA2014,S98,Thunderstorm,11.92,2014-01-25 01:00:00
R00594,homeA2014,S08,Thunderstorm,13.27,2014-01-25 02:00:00
R00595,homeA2014,S12,Cloudy,13.38,2014-01-25 03:00:00
R00596,homeA2014,S28,Thunderstorm,13.45,2014-01-25 04:00:00
R00597,homeA2014,S89,Thunderstorm,13.56,2014-01-25 05:00:00
R00598,homeA2014,S76,Rain,14.32,2014-01-25 06:00:00
R00599,homeA2014,S95,Cloudy,15.09,2014-01-25 07:00:00
R00600,homeA2014,S64,Cloudy,15.32,2014-01-25 08:00:00
R00601,homeA2014,S48,Sunny,15.96,2014-01-25 09:00:00
R00602,homeA2014,S28,Sunny,16.22,2014-01-25 10:00:00
R00603,homeA2014,S99,Sunny,16.32,2014-01-25 11:00:00
R00604,homeA2014,S76,Cloudy,16.81,2014-01-25 12:00:00
R00605,homeA2014,S85,Sunny,17.0,2014-01-25 13:00:00
R00606,homeA2014,S72,Rain,18.18,2014-01-25 14:00:00
R00607,homeA2014,S97,Cloudy,19.38,2014-01-25 15:00:00
R00608,homeA2014,S105,Sunny,19.72,2014-01-25 16:00:00
R00609,homeA2014,S06,Rain,20.31,2014-01-25 17:00:00
R00610,homeA2014,S75,Thunderstorm,20.94,2014-01-25 18:00:00
R00611,homeA2014,S90,Thunderstorm,20.49,2014-01-25 19:00:00
R00612,homeA2014,S97,Windy,21.43,2014-01-25 20:00:00
R00613,homeA2014,S56,Rain,20.2,2014-01-25 21:00:00
R00614,homeA2014,S71,Windy,19.98,2014-01-25 22:00:00
R00615,homeA2014,S56,Rain,19.98,2014-01-25 23:00:00
R00616,homeA2014,S06,Sunny,19.92,2014-01-26 00:00:00
R00617,homeA2014,S62,Cloudy,19.82,2014-01-26 01:00:00
R00618,homeA2014,S40,Sunny,20.1,2014-01-26 02:00:00
R00619,homeA2014,S33,Sunny,19.95,2014-01-26 03:00:00
R00620,homeA2014,S44,Thunderstorm,19.06,2014-01-26 04:00:00
R00621,homeA2014,S54,Cloudy,18.71,2014-01-26 05:00:00
R00622,homeA2014,S100,Sunny,17.57,2014-01-26 06:00:00
R00623,homeA2014,S08,Cloudy,15.43,2014-01-26 07:00:00
R00624,homeA2014,S58,Cloudy,13.85,2014-01-26 08:00:00
R00625,homeA2014,S71,Cloudy,11.5,2014-01-26 09:00:00
R00626,homeA2014,S44,Rain,10.18,2014-01-26 10:00:00
R00627,homeA2014,S03,Cloudy,8.26,2014-01-26 11:00:00
R00628,homeA2014,S77,Windy,6.61,2014-01-26 12:00:00
R00629,homeA2014,S24,Cloudy,6.44,2014-01-26 13:00:00
R00630,homeA2014,S61,Rain,7.53,2014-01-26 14:00:00
R00631,homeA2014,S03,Windy,9.5,2014-01-26 15:00:00
R00632,homeA2014,S09,Cloudy,11.45,2014-01-26 16:00:00
R00633,homeA2014,S48,Sunny,12.47,2014-01-26 17:00:00
R00634,homeA2014,S44,Thunderstorm,13.64,2014-01-26 18:00:00
R00635,homeA2014,S01,Sunny,14.37,2014-01-26 19:00:00
R00636,homeA2014,S48,Sunny,14.45,2014-01-26 20:00:00
R00637,homeA2014,S07,Cloudy,15.12,2014-01-26 21:00:00
R00638,homeA2014,S15,Thunderstorm,14.62,2014-01-26 22:00:00
R00639,homeA2014,S44,Thunderstorm,12.49,2014-01-26 23:00:00
R00640,homeA2014,S10,Sunny,14.02,2014-01-27 00:00:00
R00641,homeA2014,S35,Cloudy,15.4,2014-01-27 01:00:00
R00642,homeA2014,S09,Thunderstorm,17.27,2014-01-27 02:00:00
R00643,homeA2014,S04,Rain,18.28,2014-01-27 03:00:00
R00644,homeA2014,S86,Windy,19.39,2014-01-27 04:00:00
R00645,homeA2014,S89,Thunderstorm,19.77,2014-01-27 05:00:00
R00646,homeA2014,S43,Thunderstorm,20.3,2014-01-27 06:00:00
R00647,homeA2014,S59,Sunny,21.84,2014-01-27 07:00:00
R00648,homeA2014,S60,Thunderstorm,23.61,2014-01-27 08:00:00
R00649,homeA2014,S16,Thunderstorm,25.09,2014-01-27 09:00:00
R00650,homeA2014,S04,Thunderstorm,26.05,2014-01-27 10:00:00
R00651,homeA2014,S43,Thunderstorm,27.27,2014-01-27 11:00:00
R00652,homeA2014,S01,Thunderstorm,29.8,2014-01-27 12:00:00
R00653,homeA2014,S06,Rain,34.37,2014-01-27 13:00:00
R00654,homeA2014,S04,Cloudy,36.01,2014-01-27 14:00:00
R00655,homeA2014,S11,Windy,31.08,2014-01-27 15:00:00
R00656,homeA2014,S93,Sunny,31.14,2014-01-27 16:00:00
R00657,homeA2014,S82,Rain,26.97,2014-01-27 17:00:00
R00658,homeA2014,S73,Windy,25.34,2014-01-27 18:00:00
R00659,homeA2014,S09,Cloudy,24.44,2014-01-27 19:00:00
R00660,homeA2014,S74,Cloudy,23.19,2014-01-27 20:00:00
R00661,homeA2014,S54,Windy,22.47,2014-01-27 21:00:00
R00662,homeA2014,S101,Windy,20.55,2014-01-27 22:00:00
R00663,homeA2014,S69,Rain,18.67,2014-01-27 23:00:00
R00664,homeA2014,S94,Cloudy,17.77,2014-01-28 00:00:00
R00665,homeA2014,S53,Sunny,16.5,2014-01-28 01:00:00
R00666,homeA2014,S27,Thunderstorm,15.34,2014-01-28 02:00:00
R00667,homeA2014,S78,Thunderstorm,13.77,2014-01-28 03:00:00
R00668,homeA2014,S59,Windy,13.37,2014-01-28 04:00:00
R00669,homeA2014,S89,Windy,11.41,2014-01-28 05:00:00
R00670,homeA2014,S06,Sunny,10.19,2014-01-28 06:00:00
R00671,homeA2014,S24,Thunderstorm,8.56,2014-01-28 07:00:00
R00672,homeA2014,S103,Windy,7.63,2014-01-28 08:00:00
R00673,homeA2014,S80,Windy,7.16,2014-01-28 09:00:00
R00674,homeA2014,S53,Sunny,6.26,2014-01-28 10:00:00
R00675,homeA2014,S05,Windy,5.46,2014-01-28 11:00:00
R00676,homeA2014,S45,Windy,4.98,2014-01-28 12:00:00
R00677,homeA2014,S01,Thunderstorm,4.9,2014-01-28 13:00:00
R00678,homeA2014,S08,Sunny,7.06,2014-01-28 14:00:00
R00679,homeA2014,S98,Windy,8.91,2014-01-28 15:00:00
R00680,homeA2014,S88,Thunderstorm,9.84,2014-01-28 16:00:00
R00681,homeA2014,S96,Thunderstorm,11.12,2014-01-28 17:00:00
R00682,homeA2014,S15,Windy,12.61,2014-01-28 18:00:00
R00683,homeA2014,S79,Sunny,12.56,2014-01-28 19:00:00
R00684,homeA2014,S20,Thunderstorm,13.25,2014-01-28 20:00:00
R00685,homeA2014,S54,Rain,13.23,2014-01-28 21:00:00
R00686,homeA2014,S31,Rain,12.42,2014-01-28 22:00:00
R00687,homeA2014,S104,Rain,9.34,2014-01-28 23:00:00
R00688,homeA2014,S50,Sunny,8.83,2014-01-29 00:00:00
R00689,homeA2014,S02,Thunderstorm,8.46,2014-01-29 01:00:00
R00690,homeA2014,S70,Sunny,8.46,2014-01-29 02:00:00
R00691,homeA2014,S83,Sunny,8.53,2014-01-29 03:00:00
R00692,homeA2014,S06,Thunderstorm,7.18,2014-01-29 04:00:00
R00693,homeA2014,S73,Cloudy,7.52,2014-01-29 05:00:00
R00694,homeA2014,S34,Windy,7.67,2014-01-29 06:00:00
R00695,homeA2014,S19,Thunderstorm,7.47,2014-01-29 07:00:00
R00696,homeA2014,S79,Sunny,7.38,2014-01-29 08:00:00
R00697,homeA2014,S14,Sunny,6.08,2014-01-29 09:00:00
R00698,homeA2014,S55,Thunderstorm,4.74,2014-01-29 10:00:00
R00699,homeA2014,S41,Sunny,1.42,2014-01-29 11:00:00
R00700,homeA2014,S87,Thunderstorm,-1.27,2014-01-29 12:00:00
R00701,homeA2014,S98,Thunderstorm,-2.76,2014-01-29 13:00:00
R00702,homeA2014,S27,Windy,3.86,2014-01-29 14:00:00
R00703,homeA2014,S15,Sunny,11.06,2014-01-29 15:00:00
R00704,homeA2014,S75,Thunderstorm,13.85,2014-01-29 16:00:00
R00705,homeA2014,S27,Windy,16.43,2014-01-29 17:00:00
R00706,homeA2014,S19,Thunderstorm,17.87,2014-01-29 18:00:00
R00707,homeA2014,S75,Windy,19.64,2014-01-29 19:00:00
R00708,homeA2014,S82,Rain,20.06,2014-01-29 20:00:00
R00709,homeA2014,S13,Thunderstorm,19.78,2014-01-29 21:00:00
R00710,homeA2014,S48,Thunderstorm,17.39,2014-01-29 22:00:00
R00711,homeA2014,S19,Thunderstorm,15.73,2014-01-29 23:00:00
R00712,homeA2014,S79,Sunny,14.47,2014-01-30 00:00:00
R00713,homeA2014,S66,Sunny,14.05,2014-01-30 01:00:00
R00714,homeA2014,S86,Windy,12.76,2014-01-30 02:00:00
R00715,homeA2014,S96,Thunderstorm,11.18,2014-01-30 03:00:00
R00716,homeA2014,S11,Sunny,10.73,2014-01-30 04:00:00
R00717,homeA2014,S102,Rain,11.85,2014-01-30 05:00:00
R00718,homeA2014,S57,Thunderstorm,11.51,2014-01-30 06:00:00
R00719,homeA2014,S89,Cloudy,9.19,2014-01-30 07:00:00
R00720,homeA2014,S12,Rain,6.92,2014-01-30 08:00:00
R00721,homeA2014,S62,Sunny,4.5,2014-01-30 09:00:00
R00722,homeA2014,S16,Sunny,2.73,2014-01-30 10:00:00
R00723,homeA2014,S90,Thunderstorm,1.07,2014-01-30 11:00:00
R00724,homeA2014,S97,Rain,0.43,2014-01-30 12:00:00
R00725,homeA2014,S04,Cloudy,1.25,2014-01-30 13:00:00
R00726,homeA2014,S12,Sunny,7.36,2014-01-30 14:00:00
R00727,homeA2014,S28,Rain,14.42,2014-01-30 15:00:00
R00728,homeA2014,S04,Sunny,18.04,2014-01-30 16:00:00
R00729,homeA2014,S97,Sunny,20.31,2014-01-30 17:00:00
R00730,homeA2014,S10,Thunderstorm,22.47,2014-01-30 18:00:00
R00731,homeA2014,S05,Thunderstorm,24.83,2014-01-30 19:00:00
R00732,homeA2014,S85,Windy,26.31,2014-01-30 20:00:00
R00733,homeA2014,S88,Cloudy,26.65,2014-01-30 21:00:00
R00734,homeA2014,S64,Cloudy,21.02,2014-01-30 22:00:00
R00735,homeA2014,S47,Sunny,18.3,2014-01-30 23:00:00
R00736,homeA2014,S23,Cloudy,20.79,2014-01-31 00:00:00
R00737,homeA2014,S52,Cloudy,18.01,2014-01-31 01:00:00
R00738,homeA2014,S29,Cloudy,19.5,2014-01-31 02:00:00
R00739,homeA2014,S59,Rain,17.24,2014-01-31 03:00:00
R00740,homeA2014,S40,Windy,18.3,2014-01-31 04:00:00
R00741,homeA2014,S85,Cloudy,20.11,2014-01-31 05:00:00
R00742,homeA2014,S87,Thunderstorm,21.29,2014-01-31 06:00:00
R00743,homeA2014,S47,Windy,22.41,2014-01-31 07:00:00
R00744,homeA2014,S13,Cloudy,23.56,2014-01-31 08:00:00
R00745,homeA2014,S18,Windy,24.19,2014-01-31 09:00:00
R00746,homeA2014,S66,Windy,24.28,2014-01-31 10:00:00
R00747,homeA2014,S04,Cloudy,22.92,2014-01-31 11:00:00
R00748,homeA2014,S52,Thunderstorm,20.8,2014-01-31 12:00:00
R00749,homeA2014,S52,Cloudy,18.62,2014-01-31 13:00:00
R00750,homeA2014,S81,Rain,24.14,2014-01-31 14:00:00
R00751,homeA2014,S86,Sunny,27.22,2014-01-31 15:00:00
R00752,homeA2014,S57,Rain,31.04,2014-01-31 16:00:00
R00753,homeA2014,S94,Rain,32.37,2014-01-31 17:00:00
R00754,homeA2014,S80,Sunny,34.27,2014-01-31 18:00:00
R00755,homeA2014,S46,Sunny,34.56,2014-01-31 19:00:00
R00756,homeA2014,S52,Thunderstorm,34.54,2014-01-31 20:00:00
R00757,homeA2014,S72,Sunny,34.64,2014-01-31 21:00:00
R00758,homeA2014,S91,Rain,33.7,2014-01-31 22:00:00
R00759,homeA2014,S20,Rain,31.8,2014-01-31 23:00:00
R00760,homeA2014,S55,Rain,31.43,2014-02-01 00:00:00
R00761,homeA2014,S90,Windy,30.65,2014-02-01 01:00:00
R00762,homeA2014,S46,Sunny,29.18,2014-02-01 02:00:00
R00763,homeA2014,S27,Rain,29.54,2014-02-01 03:00:00
R00764,homeA2014,S59,Cloudy,26.54,2014-02-01 04:00:00
R00765,homeA2014,S71,Windy,26.89,2014-02-01 05:00:00
R00766,homeA2014,S08,Thunderstorm,25.97,2014-02-01 06:00:00
R00767,homeA2014,S67,Sunny,24.8,2014-02-01 07:00:00
R00768,homeA2014,S47,Sunny,23.0,2014-02-01 08:00:00
R00769,homeA2014,S24,Windy,23.08,2014-02-01 09:00:00
R00770,homeA2014,S63,Sunny,22.14,2014-02-01 10:00:00
R00771,homeA2014,S46,Windy,21.34,2014-02-01 11:00:00
R00772,homeA2014,S95,Sunny,20.9,2014-02-01 12:00:00
R00773,homeA2014,S72,Windy,19.91,2014-02-01 13:00:00
R00774,homeA2014,S91,Windy,25.22,2014-02-01 14:00:00
R00775,homeA2014,S25,Windy,31.36,2014-02-01 15:00:00
R00776,homeA2014,S72,Thunderstorm,36.02,2014-02-01 16:00:00
R00777,homeA2014,S91,Cloudy,39.7,2014-02-01 17:00:00
R00778,homeA2014,S77,Windy,41.99,2014-02-01 18:00:00
R00779,homeA2014,S14,Sunny,43.07,2014-02-01 19:00:00
R00780,homeA2014,S59,Thunderstorm,40.02,2014-02-01 20:00:00
R00781,homeA2014,S08,Rain,36.74,2014-02-01 21:00:00
R00782,homeA2014,S18,Windy,36.75,2014-02-01 22:00:00
R00783,homeA2014,S07,Windy,35.77,2014-02-01 23:00:00
R00784,homeA2014,S26,Rain,38.07,2014-02-02 00:00:00
R00785,homeA2014,S50,Windy,37.52,2014-02-02 01:00:00
R00786,homeA2014,S59,Cloudy,36.49,2014-02-02 02:00:00
R00787,homeA2014,S84,Sunny,36.96,2014-02-02 03:00:00
R00788,homeA2014,S25,Rain,38.24,2014-02-02 04:00:00
R00789,homeA2014,S20,Sunny,38.47,2014-02-02 05:00:00
R00790,homeA2014,S42,Cloudy,38.64,2014-02-02 06:00:00
R00791,homeA2014,S22,Cloudy,38.15,2014-02-02 07:00:00
R00792,homeA2014,S37,Windy,36.86,2014-02-02 08:00:00
R00793,homeA2014,S19,Windy,36.43,2014-02-02 09:00:00
R00794,homeA2014,S26,Rain,34.03,2014-02-02 10:00:00
R00795,homeA2014,S21,Sunny,32.67,2014-02-02 11:00:00
R00796,homeA2014,S61,Thunderstorm,31.82,2014-02-02 12:00:00
R00797,homeA2014,S63,Windy,33.56,2014-02-02 13:00:00
R00798,homeA2014,S34,Sunny,36.35,2014-02-02 14:00:00
R00799,homeA2014,S77,Rain,40.2,2014-02-02 15:00:00
R00800,homeA2014,S35,Thunderstorm,40.72,2014-02-02 16:00:00
R00801,homeA2014,S34,Windy,40.99,2014-02-02 17:00:00
R00802,homeA2014,S41,Thunderstorm,38.39,2014-02-02 18:00:00
R00803,homeA2014,S21,Cloudy,37.62,2014-02-02 19:00:00
R00804,homeA2014,S41,Cloudy,37.41,2014-02-02 20:00:00
R00805,homeA2014,S94,Windy,37.06,2014-02-02 21:00:00
